 Total battles: 58436
 Avg. weight/team: 0.19
Rank,Pokemon,Usage percentage,Raw,Raw percentage,Real,Real percentage
1,Landorus-Therian,31.87834,16495,14.114,0,0.000
2,Tapu Lele,25.85085,16051,13.734,0,0.000
3,Tapu Koko,23.86121,18273,15.635,0,0.000
4,Heatran,16.90854,8374,7.165,0,0.000
5,Tapu Fini,16.85258,12491,10.688,0,0.000
6,Cresselia,16.83208,8000,6.845,0,0.000
7,Charizard-Mega-Y,16.51157,11340,9.703,0,0.000
8,Kangaskhan-Mega,16.33413,8388,7.177,0,0.000
9,Salamence-Mega,16.32342,9812,8.396,0,0.000
10,Tyranitar,15.47315,8915,7.628,0,0.000
11,Aegislash,11.13211,7319,6.262,0,0.000
12,Kartana,10.42086,9253,7.917,0,0.000
13,Excadrill,9.13049,5285,4.522,0,0.000
14,Garchomp,8.98064,13511,11.561,0,0.000
15,Pelipper,8.73912,8572,7.335,0,0.000
16,Amoonguss,8.62981,4713,4.033,0,0.000
17,Tapu Bulu,8.50409,7715,6.601,0,0.000
18,Gengar-Mega,8.27287,5718,4.893,0,0.000
19,Politoed,7.70714,5672,4.853,0,0.000
20,Celesteela,7.55015,8764,7.499,0,0.000
21,Arcanine,7.49463,10645,9.108,0,0.000
22,Metagross-Mega,7.36537,5645,4.830,0,0.000
23,Zapdos,7.27650,3802,3.253,0,0.000
24,Muk-Alola,6.76457,10668,9.128,0,0.000
25,Porygon2,6.74668,7217,6.175,0,0.000
26,Milotic,5.88660,4715,4.034,0,0.000
27,Marowak-Alola,5.53100,11359,9.719,0,0.000
28,Ninetales-Alola,5.13711,8100,6.931,0,0.000
29,Kingdra,5.12462,3576,3.060,0,0.000
30,Volcarona,5.01828,6510,5.570,0,0.000
31,Ferrothorn,4.93851,3949,3.379,0,0.000
32,Ludicolo,4.89459,2850,2.439,0,0.000
33,Gastrodon,4.77316,5039,4.312,0,0.000
34,Mimikyu,4.56179,9224,7.892,0,0.000
35,Oranguru,4.17406,11493,9.834,0,0.000
36,Rotom-Wash,4.14951,4121,3.526,0,0.000
37,Hydreigon,4.05336,2701,2.311,0,0.000
38,Araquanid,3.96318,5477,4.686,0,0.000
39,Pheromosa,3.67019,3594,3.075,0,0.000
40,Sylveon,3.56145,3993,3.417,0,0.000
41,Whimsicott,3.45375,5793,4.957,0,0.000
42,Greninja,3.41092,6449,5.518,0,0.000
43,Raichu,3.18593,2507,2.145,0,0.000
44,Thundurus,3.12673,2335,1.998,0,0.000
45,Snorlax,3.04195,5520,4.723,0,0.000
46,Conkeldurr,3.00519,2092,1.790,0,0.000
47,Scrafty,3.00083,2275,1.947,0,0.000
48,Charizard-Mega-X,2.99626,2971,2.542,0,0.000
49,Blastoise-Mega,2.94039,2236,1.913,0,0.000
50,Torkoal,2.91578,4907,4.199,0,0.000
51,Thundurus-Therian,2.91261,1588,1.359,0,0.000
52,Suicune,2.73592,1656,1.417,0,0.000
53,Persian-Alola,2.72509,2096,1.793,0,0.000
54,Krookodile,2.72256,2459,2.104,0,0.000
55,Venusaur-Mega,2.67373,2944,2.519,0,0.000
56,Breloom,2.64046,1815,1.553,0,0.000
57,Bisharp,2.58439,2102,1.799,0,0.000
58,Nihilego,2.58152,2549,2.181,0,0.000
59,Hariyama,2.56309,2148,1.838,0,0.000
60,Gyarados,2.54824,3801,3.252,0,0.000
61,Blaziken,2.54756,2511,2.149,0,0.000
62,Hitmontop,2.46738,1707,1.461,0,0.000
63,Venusaur,2.45413,2711,2.320,0,0.000
64,Togekiss,2.40178,4131,3.535,0,0.000
65,Gigalith,2.31488,2873,2.458,0,0.000
66,Drampa,2.10901,2402,2.055,0,0.000
67,Azumarill,2.01965,2038,1.744,0,0.000
68,Lucario-Mega,1.98668,2953,2.527,0,0.000
69,Xurkitree,1.87266,2879,2.463,0,0.000
70,Porygon-Z,1.85742,2794,2.391,0,0.000
71,Smeargle,1.85025,4533,3.879,0,0.000
72,Scizor-Mega,1.82477,2723,2.330,0,0.000
