 Total battles: 127166
 Avg. weight/team: 0.579
Rank,Pokemon,Usage percentage,Raw,Raw percentage,Real,Real percentage
1,Donphan,22.55780,48681,19.141,41376,21.026
2,Darmanitan,12.65811,28504,11.207,21817,11.087
3,Crawdaunt,10.28463,21420,8.422,16442,8.355
4,Entei,9.71389,20153,7.924,15136,7.692
5,Nidoking,8.65376,18811,7.396,14603,7.421
6,Bronzong,8.16501,18147,7.135,15993,8.127
7,Araquanid,7.81012,19904,7.826,15382,7.817
8,Blastoise,7.56793,17729,6.971,14610,7.424
9,Chesnaught,7.46717,16286,6.403,13148,6.681
10,Swellow,7.14001,15874,6.241,11973,6.084
11,Kyurem,7.01658,14567,5.728,10895,5.536
12,Gligar,6.80992,14073,5.533,11667,5.929
13,Haxorus,6.59868,14275,5.613,9717,4.938
14,Espeon,6.30602,15647,6.152,11950,6.073
15,Alomomola,6.28457,14409,5.665,11171,5.677
16,Heliolisk,6.19849,14458,5.685,10658,5.416
17,Lucario,5.96039,13742,5.403,10046,5.105
18,Goodra,5.85158,14389,5.658,11096,5.639
19,Roserade,5.80307,12244,4.814,9741,4.950
20,Florges,5.78550,13336,5.244,9772,4.966
21,Jolteon,5.66391,15456,6.077,11715,5.953
22,Heracross,5.61892,11416,4.489,8454,4.296
23,Gigalith,5.35054,11597,4.560,10561,5.367
24,Venusaur,5.31911,12930,5.084,10207,5.187
25,Nidoqueen,5.15099,10530,4.140,8921,4.533
26,Galvantula,5.10827,12949,5.091,11383,5.784
27,Honchkrow,4.95820,10610,4.172,7875,4.002
28,Torkoal,4.91831,12062,4.743,11032,5.606
29,Escavalier,4.86954,10427,4.100,8531,4.335
30,Comfey,4.85239,11915,4.685,8723,4.433
31,Doublade,4.68281,10609,4.171,8392,4.265
32,Golisopod,4.65449,11074,4.354,9042,4.595
33,Feraligatr,4.60034,10585,4.162,7723,3.925
34,Cloyster,4.59516,11616,4.567,8704,4.423
35,Diancie,4.51801,10004,3.933,8389,4.263
36,Hawlucha,4.40598,9571,3.763,6947,3.530
37,Reuniclus,4.35869,9370,3.684,6937,3.525
38,Aerodactyl,4.14079,10027,3.942,8363,4.250
39,Milotic,4.10642,9646,3.793,7640,3.882
40,Rotom-Heat,3.84012,8885,3.493,7427,3.774
41,Tyrantrum,3.81013,8833,3.473,6253,3.178
42,Gardevoir,3.80511,8866,3.486,6487,3.296
43,Glalie-Mega,3.75213,9906,3.895,7271,3.695
44,Toxicroak,3.71787,8034,3.159,6249,3.176
45,Porygon2,3.67595,8849,3.479,6964,3.539
46,Cresselia,3.61231,8743,3.438,6321,3.212
47,Hitmontop,3.60750,8734,3.434,7135,3.626
48,Suicune,3.51446,7092,2.788,5573,2.832
49,Dragalge,3.48158,8303,3.265,6483,3.294
50,Umbreon,3.47328,8874,3.489,6834,3.473
51,Slowbro,3.42562,8160,3.208,6346,3.225
52,Shaymin,3.39765,7195,2.829,5504,2.797
53,Zoroark,3.34574,7790,3.063,3280,1.667
54,Ambipom,3.32774,10960,4.309,9076,4.612
55,Dodrio,3.29213,8047,3.164,5764,2.929
56,Salazzle,3.27060,8705,3.423,6424,3.264
57,Cofagrigus,3.16455,8829,3.471,7152,3.634
58,Hoopa,3.13914,7109,2.795,5195,2.640
59,Komala,3.12716,7777,3.058,6025,3.062
60,Lycanroc,3.08749,7576,2.979,6043,3.071
61,Minior,3.07216,8170,3.212,6092,3.096
62,Registeel,2.97625,6837,2.688,5887,2.992
63,Persian-Alola,2.97187,8096,3.183,6467,3.286
64,Venomoth,2.93565,6031,2.371,4409,2.241
65,Slowking,2.88246,6596,2.593,5188,2.636
66,Rotom-Mow,2.85604,6378,2.508,5296,2.691
67,Rhyperior,2.75635,6307,2.480,5158,2.621
68,Jellicent,2.71336,6492,2.553,5237,2.661
69,Bruxish,2.68099,6972,2.741,5070,2.576
70,Silvally-Ghost,2.65903,5345,2.102,4193,2.131
71,Braviary,2.64120,7024,2.762,5301,2.694
72,Golbat,2.63235,6144,2.416,4866,2.473
73,Lurantis,2.62999,7012,2.757,5335,2.711
74,Tornadus,2.60782,5366,2.110,4068,2.067
75,Durant,2.58997,6586,2.590,4898,2.489
76,Stoutland,2.58980,5383,2.117,3995,2.030
77,Hitmonlee,2.58954,7129,2.803,5329,2.708
78,Whimsicott,2.57977,5917,2.326,4787,2.433
79,Snorlax,2.57138,6348,2.496,4725,2.401
80,Mismagius,2.52363,6301,2.477,4740,2.409
81,Seismitoad,2.50146,5306,2.086,4673,2.375
82,Froslass,2.49331,5694,2.239,4931,2.506
83,Accelgor,2.48314,7197,2.830,5712,2.903
84,Eelektross,2.44825,6800,2.674,5525,2.808
85,Claydol,2.44554,6975,2.742,5718,2.906
86,Drapion,2.37485,6970,2.741,5560,2.825
87,Cinccino,2.35577,7131,2.804,5462,2.776
88,Vikavolt,2.22820,5857,2.303,4418,2.245
89,Uxie,2.21885,5092,2.002,4631,2.353
90,Delphox,2.12142,6256,2.460,4586,2.330
91,Shuckle,2.09621,5619,2.209,5131,2.607
92,Metagross,2.06902,4530,1.781,3673,1.867
93,Exeggutor-Alola,2.06475,5645,2.220,4214,2.141
94,Machamp,2.05876,5470,2.151,4357,2.214
95,Absol-Mega,2.04763,4649,1.828,3460,1.758
96,Virizion,2.04616,4674,1.838,3513,1.785
97,Gastrodon,1.93753,5260,2.068,4239,2.154
98,Vaporeon,1.92909,4916,1.933,3869,1.966
99,Slurpuff,1.92882,4887,1.922,3256,1.655
100,Ribombee,1.90622,4819,1.895,3416,1.736
101,Drampa,1.88406,5211,2.049,3773,1.917
102,Chandelure,1.86409,4557,1.792,3365,1.710
103,Noivern,1.82846,4856,1.909,3728,1.894
104,Meloetta,1.82645,4527,1.780,3290,1.672
105,Incineroar,1.74966,5177,2.036,3996,2.031
106,Emboar,1.73918,4633,1.822,3455,1.756
107,Aggron,1.73442,6106,2.401,4909,2.495
108,Medicham,1.72424,4188,1.647,3039,1.544
109,Crobat,1.72164,3993,1.570,3134,1.593
110,Archeops,1.71595,4917,1.933,4090,2.078
111,Mienshao,1.71284,3953,1.554,3066,1.558
112,Yanmega,1.68677,3918,1.541,2981,1.515
113,Guzzlord,1.64576,4196,1.650,3257,1.655
114,Arcanine,1.63980,4659,1.832,3659,1.859
115,Exploud,1.63571,4854,1.909,3557,1.808
116,Klefki,1.63396,3660,1.439,3170,1.611
