 Total battles: 41433
 Avg. weight/team: 1.0
Rank,Pokemon,Usage percentage,Raw,Raw percentage,Real,Real percentage
1,Greninja-Ash,20.15664,16703,20.157,12482,22.548
2,Charizard-Mega-X,19.26966,15968,19.270,11327,20.461
3,Groudon-Primal,19.25277,15954,19.253,11755,21.234
4,Lucario-Mega,11.86253,9830,11.863,6651,12.014
5,Dragonite,11.39551,9443,11.396,5911,10.678
6,Zygarde,11.09381,9193,11.094,6151,11.111
7,Kyogre-Primal,10.58697,8773,10.587,5875,10.613
8,Mimikyu,10.51457,8713,10.515,6191,11.184
9,Gengar-Mega,10.05961,8336,10.060,5494,9.924
10,Pheromosa,8.47392,7022,8.474,4560,8.237
11,Rayquaza-Mega,7.49403,6210,7.494,4195,7.578
12,Xerneas,7.34559,6087,7.346,3919,7.079
13,Weavile,7.28646,6038,7.286,4189,7.567
14,Kartana,7.14406,5920,7.144,3535,6.386
15,Metagross-Mega,7.06804,5857,7.068,3806,6.875
16,Salamence-Mega,7.06683,5856,7.067,3896,7.038
17,Tapu Koko,7.05959,5850,7.060,4069,7.350
18,Golisopod,6.92081,5735,6.921,3894,7.034
19,Charizard-Mega-Y,6.77841,5617,6.778,3846,6.947
20,Alakazam-Mega,6.71687,5566,6.717,3656,6.604
21,Lunala,6.21847,5153,6.218,3368,6.084
22,Blissey,5.91678,4903,5.917,3216,5.809
23,Mewtwo,5.75387,4768,5.754,3078,5.560
24,Gyarados-Mega,5.68267,4709,5.683,3301,5.963
25,Venusaur-Mega,5.57165,4617,5.572,2967,5.360
26,Hoopa-Unbound,5.34236,4427,5.342,2827,5.107
27,Darkrai,5.17462,4288,5.175,2842,5.134
28,Garchomp,4.89465,4056,4.895,2714,4.903
29,Genesect,4.84517,4015,4.845,2652,4.791
30,Zapdos,4.84034,4011,4.840,2867,5.179
31,Tapu Lele,4.52659,3751,4.527,2252,4.068
32,Solgaleo,4.42522,3667,4.425,2392,4.321
33,Tyranitar,4.31661,3577,4.317,2463,4.449
34,Blastoise-Mega,3.80735,3155,3.807,2186,3.949
35,Noivern,3.79649,3146,3.796,2141,3.868
36,Pikachu,3.76874,3123,3.769,2222,4.014
37,Blaziken,3.72288,3085,3.723,2074,3.747
38,Greninja,3.69150,3059,3.692,2213,3.998
39,Garchomp-Mega,3.61306,2994,3.613,2048,3.700
40,Decidueye,3.45015,2859,3.450,1891,3.416
41,Kangaskhan-Mega,3.38136,2802,3.381,1966,3.551
42,Raikou,3.35602,2781,3.356,2009,3.629
43,Yveltal,3.34637,2773,3.346,1892,3.418
44,Celesteela,3.31861,2750,3.319,1777,3.210
45,Aegislash,3.21483,2664,3.215,1823,3.293
46,Sceptile,3.20035,2652,3.200,1798,3.248
47,Scizor-Mega,3.19190,2645,3.192,1696,3.064
48,Magearna,3.05554,2532,3.056,1709,3.087
49,Lugia,3.04950,2527,3.050,1676,3.028
50,Zekrom,3.04105,2520,3.041,1633,2.950
51,Rayquaza,3.03140,2512,3.031,1659,2.997
52,Volcarona,2.93486,2432,2.935,1463,2.643
53,Latios,2.85521,2366,2.855,1511,2.729
54,Arceus,2.79125,2313,2.791,1568,2.832
55,Dialga,2.76108,2288,2.761,1502,2.713
56,Giratina-Origin,2.70195,2239,2.702,1472,2.659
57,Ferrothorn,2.69592,2234,2.696,1676,3.028
58,Skarmory,2.65851,2203,2.659,1677,3.029
59,Talonflame,2.64885,2195,2.649,1572,2.840
60,Manaphy,2.63196,2181,2.632,1430,2.583
61,Gardevoir,2.62593,2176,2.626,1392,2.515
62,Toxapex,2.62110,2172,2.621,1588,2.869
63,Arceus-Ghost,2.53783,2103,2.538,1272,2.298
64,Deoxys-Speed,2.52576,2093,2.526,1669,3.015
65,Xurkitree,2.52094,2089,2.521,1262,2.280
66,Incineroar,2.48473,2059,2.485,1437,2.596
67,Raichu-Alola,2.47991,2055,2.480,1448,2.616
68,Victini,2.42078,2006,2.421,1340,2.421
69,Goodra,2.36164,1957,2.362,1385,2.502
70,Entei,2.29407,1901,2.294,1159,2.094
71,Ho-Oh,2.29165,1899,2.292,1365,2.466
72,Snorlax,2.26390,1876,2.264,1322,2.388
73,Mew,2.23493,1852,2.235,1281,2.314
74,Landorus-Therian,2.19390,1818,2.194,1264,2.283
75,Hawlucha,2.19028,1815,2.190,1313,2.372
76,Terrakion,2.16856,1797,2.169,1039,1.877
77,Palkia,2.15287,1784,2.153,1163,2.101
78,Ditto,2.05513,1703,2.055,1297,2.343
79,Buzzwole,2.03220,1684,2.032,1034,1.868
80,Infernape,2.02737,1680,2.027,1135,2.050
81,Kyurem-Black,2.00565,1662,2.006,1114,2.012
82,Cresselia,1.99117,1650,1.991,1049,1.895
83,Marowak-Alola,1.98996,1649,1.990,1124,2.030
84,Kyurem-White,1.94772,1614,1.948,982,1.774
85,Lucario,1.87411,1553,1.874,998,1.803
86,Mamoswine,1.82343,1511,1.823,1111,2.007
87,Gyarados,1.77153,1468,1.772,914,1.651
88,Deoxys-Attack,1.76067,1459,1.761,924,1.669
89,Aerodactyl-Mega,1.74861,1449,1.749,1005,1.815
90,Excadrill,1.67982,1392,1.680,897,1.620
91,Archeops,1.59655,1323,1.597,796,1.438
92,Gengar,1.58207,1311,1.582,946,1.709
93,Serperior,1.57362,1304,1.574,842,1.521
94,Arcanine,1.56518,1297,1.565,878,1.586
95,Tapu Bulu,1.53863,1275,1.539,743,1.342
96,Ninetales-Alola,1.49277,1237,1.493,810,1.463
97,Salamence,1.49156,1236,1.492,800,1.445
98,Primarina,1.47708,1224,1.477,910,1.644
99,Sableye-Mega,1.46381,1213,1.464,902,1.629
100,Porygon-Z,1.46019,1210,1.460,705,1.274
101,Reshiram,1.41795,1175,1.418,755,1.364
102,Electivire,1.39140,1153,1.391,846,1.528
103,Muk-Alola,1.38537,1148,1.385,732,1.322
104,Nihilego,1.38175,1145,1.382,853,1.541
