 Total battles: 4200
 Avg. weight/team: 0.167
Rank,Pokemon,Usage percentage,Raw,Raw percentage,Real,Real percentage
1,Magearna,36.68986,1381,16.440,1080,17.841
2,Alakazam-Mega,23.14032,1364,16.238,848,14.009
3,Hoopa-Unbound,22.82636,921,10.964,572,9.449
4,Tapu Koko,18.75975,1019,12.131,786,12.985
5,Zygarde,16.89743,757,9.012,578,9.548
6,Victini,16.80179,805,9.583,604,9.978
7,Manaphy,15.99529,671,7.988,502,8.293
8,Volcarona,15.86488,940,11.190,624,10.308
9,Chansey,15.57700,829,9.869,558,9.218
10,Golisopod,14.53046,934,11.119,646,10.672
11,Ferrothorn,14.45141,799,9.512,666,11.002
12,Skarmory,13.11710,802,9.548,628,10.374
13,Latios,12.31141,545,6.488,379,6.261
14,Xurkitree,12.04696,1030,12.262,741,12.241
15,Celesteela,11.54607,823,9.798,593,9.796
16,Dragonite,11.53596,993,11.821,693,11.448
17,Garchomp,10.56560,718,8.548,563,9.301
18,Mew,10.38007,624,7.429,471,7.781
19,Chesnaught,10.30829,479,5.702,342,5.650
20,Zapdos,8.86409,425,5.060,328,5.419
21,Weavile,8.78772,855,10.179,652,10.771
22,Kartana,8.68652,758,9.024,507,8.376
23,Terrakion,8.41863,420,5.000,323,5.336
24,Heatran,8.27939,689,8.202,518,8.557
25,Tapu Fini,8.16886,608,7.238,449,7.417
26,Kyurem-Black,8.09776,464,5.524,310,5.121
27,Minior,7.73223,258,3.071,205,3.387
28,Landorus-Therian,7.65666,389,4.631,302,4.989
29,Noivern,7.38625,738,8.786,552,9.119
30,Tapu Lele,7.35173,256,3.048,190,3.139
31,Muk-Alola,7.31046,401,4.774,294,4.857
32,Genesect,6.49742,414,4.929,318,5.253
33,Gengar,6.07113,871,10.369,594,9.813
34,Keldeo,6.05916,235,2.798,189,3.122
35,Blissey,5.60957,285,3.393,183,3.023
36,Nihilego,5.56960,332,3.952,269,4.444
37,Entei,4.86161,408,4.857,276,4.559
38,Suicune,4.70109,351,4.179,258,4.262
39,Thundurus,3.84754,217,2.583,139,2.296
