 Total battles: 144
 Avg. weight/team: 0.025
Rank,Pokemon,Usage percentage,Raw,Raw percentage,Real,Real percentage
1,Milotic,93.20293,80,27.778,72,29.917
2,Magneton,79.30450,136,47.222,96,39.889
3,Gyarados,79.15094,70,24.306,60,24.931
4,Metagross,78.31882,143,49.653,120,49.861
5,Regice,73.31670,70,24.306,60,24.931
6,Slaking,73.20634,29,10.069,18,7.479
7,Dusclops,20.20521,56,19.444,46,19.114
8,Starmie,19.88607,37,12.847,32,13.296
9,Weezing,19.41048,60,20.833,49,20.360
10,Registeel,19.02074,20,6.944,16,6.648
11,Glalie,19.02074,17,5.903,17,7.064
12,Swampert,5.66484,104,36.111,96,39.889
13,Salamence,5.08412,128,44.444,112,46.537
14,Swellow,4.33838,18,6.250,14,5.817
15,Skarmory,2.72081,84,29.167,78,32.410
16,Alakazam,1.53147,68,23.611,52,21.607
17,Ludicolo,1.38344,51,17.708,46,19.114
18,Donphan,1.03244,14,4.861,13,5.402
19,Gardevoir,1.03134,38,13.194,29,12.050
20,Blaziken,0.52125,76,26.389,63,26.177
21,Crobat,0.37927,21,7.292,16,6.648
22,Sceptile,0.35499,58,20.139,53,22.022
23,Ninjask,0.35499,38,13.194,34,14.127
24,Rhydon,0.31923,33,11.458,30,12.465
25,Lanturn,0.31914,13,4.514,10,4.155
26,Solrock,0.28380,9,3.125,4,1.662
27,Flygon,0.16330,28,9.722,25,10.388
28,Cradily,0.10613,16,5.556,12,4.986
29,Claydol,0.08200,29,10.069,28,11.634
30,Absol,0.08119,10,3.472,10,4.155
31,Linoone,0.07680,5,1.736,5,2.078
32,Grumpig,0.05307,9,3.125,8,3.324
33,Dodrio,0.02917,7,2.431,4,1.662
34,Snorlax,0.01134,5,1.736,5,2.078
35,Marowak,0.01134,5,1.736,3,1.247
36,Steelix,0.01134,5,1.736,4,1.662
37,Zangoose,0.01134,8,2.778,6,2.493
38,Golem,0.00000,2,0.694,2,0.831
39,Wailord,0.00000,1,0.347,1,0.416
40,Cloyster,0.00000,1,0.347,1,0.416
41,Kadabra,0.00000,1,0.347,0,0.000
42,Manectric,0.00000,4,1.389,4,1.662
43,Raikou,0.00000,2,0.694,2,0.831
44,Regirock,0.00000,3,1.042,2,0.831
45,Muk,0.00000,1,0.347,0,0.000
46,Machamp,0.00000,2,0.694,2,0.831
47,Hariyama,0.00000,6,2.083,5,2.078
48,Cacturne,0.00000,1,0.347,1,0.416
49,Raichu,0.00000,5,1.736,4,1.662
50,Exploud,0.00000,1,0.347,1,0.416
51,Whiscash,0.00000,1,0.347,1,0.416
52,Pikachu,0.00000,3,1.042,2,0.831
53,Shiftry,0.00000,1,0.347,1,0.416
54,Aerodactyl,0.00000,1,0.347,1,0.416
55,Huntail,0.00000,1,0.347,1,0.416
56,Medicham,0.00000,3,1.042,3,1.247
57,Armaldo,0.00000,2,0.694,2,0.831
58,Seviper,0.00000,1,0.347,1,0.416
59,Gengar,0.00000,3,1.042,3,1.247
60,Vileplume,0.00000,4,1.389,4,1.662
61,Breloom,0.00000,10,3.472,10,4.155
62,Camerupt,0.00000,4,1.389,2,0.831
63,Sharpedo,0.00000,7,2.431,5,2.078
64,Shedinja,0.00000,1,0.347,0,0.000
65,Sableye,0.00000,3,1.042,3,1.247
66,Ninetales,0.00000,4,1.389,4,1.662
67,Noctowl,0.00000,1,0.347,1,0.416
68,Heracross,0.00000,24,8.333,18,7.479
69,Kingdra,0.00000,5,1.736,4,1.662
70,Aggron,0.00000,6,2.083,5,2.078
71,Roselia,0.00000,1,0.347,1,0.416
72,Blastoise,0.00000,1,0.347,1,0.416
